id_igralke,ime,priimek,polno_ime,drzava,datum_rojstva,starost,rang,tocke,leto,kontinent
316771,Danielle,Lao,Danielle Lao,USA,1991-05-28,30,219,298,2020,Severna Amerika
321106,Dalma,Galfi,Dalma Galfi,HUN,1998-08-13,22,220,297,2020,Evropa
327845,Daria,Snigur,Daria Snigur,UKR,2002-03-27,19,221,297,2020,Evropa
325639,Maja,Chwalinska,Maja Chwalinska,POL,2001-10-11,19,222,293,2020,Evropa
324830,En-Shuo,Liang,En-Shuo Liang,TPE,2000-10-02,20,223,289,2020,
322382,Eva,Guerrero Alvarez,Eva Guerrero Alvarez,ESP,1999-09-04,21,224,288,2020,Evropa
315428,Valeria,Savinykh,Valeria Savinykh,RUS,1991-02-20,30,225,287,2020,Evropa
320316,Julia,Grabher,Julia Grabher,AUT,1996-07-02,24,226,286,2020,Evropa
319029,Victoria,Kan,Victoria Kan,RUS,1995-08-03,25,227,285,2020,Evropa
315365,Mona,Barthel,Mona Barthel,GER,1990-07-11,30,228,284,2020,Evropa
324325,Yue,Yuan,Yue Yuan,CHN,1998-09-25,22,229,284,2020,Azija
314333,Tereza,Mrdeza,Tereza Mrdeza,CRO,1990-11-14,30,230,284,2020,Evropa
316344,Aleksandra,Krunic,Aleksandra Krunic,SRB,1993-03-15,28,231,282,2020,Evropa
327101,Hailey,Baptiste,Hailey Baptiste,USA,2001-11-03,19,232,282,2020,Severna Amerika
314359,Nuria,Parrizas Diaz,Nuria Parrizas Diaz,ESP,1991-07-15,29,233,282,2020,Evropa
320016,Harmony,Tan,Harmony Tan,FRA,1997-09-11,23,234,282,2020,Evropa
319960,Ellen,Perez,Ellen Perez,AUS,1995-10-10,25,235,279,2020,Oceanija
325320,Clara,Burel,Clara Burel,FRA,2001-03-24,20,236,278,2020,Evropa
319433,Marie,Benoit,Marie Benoit,BEL,1995-03-16,26,237,276,2020,Evropa
319183,Kyoka,Okamura,Kyoka Okamura,JPN,1995-10-06,25,238,272,2020,Azija
316674,Gabriela,Ce,Gabriela Ce,BRA,1993-03-03,28,239,271,2020,Južna Amerika
317351,Jovana,Jovic,Jovana Jovic,SRB,1993-09-30,27,240,270,2020,Evropa
324479,Francesca,Jones,Francesca Jones,GBR,2000-09-19,20,241,268,2020,Evropa
319962,Naiktha,Bains,Naiktha Bains,GBR,1997-12-17,23,242,267,2020,Evropa
315294,Dalila,Jakupovic,Dalila Jakupovic,SLO,1991-03-24,30,243,266,2020,Evropa
319421,Jessika,Ponchet,Jessika Ponchet,FRA,1996-09-26,24,244,266,2020,Evropa
320869,Katharina,Gerlach,Katharina Gerlach,GER,1998-02-19,23,245,266,2020,Evropa
323485,Lara,Salden,Lara Salden,BEL,1999-01-29,22,246,259,2020,Evropa
316157,Grace,Min,Grace Min,USA,1994-05-06,27,247,258,2020,Severna Amerika
324508,Eleonora,Molinaro,Eleonora Molinaro,LUX,2000-09-04,20,248,254,2020,Evropa
316550,Denisa,Satralova,Denisa Satralova,CZE,1993-03-07,28,249,252,2020,Evropa
319606,Fangzhou,Liu,Fangzhou Liu,CHN,1995-12-12,25,250,250,2020,Azija
318033,Ashleigh,Barty,Ashleigh Barty,AUS,1996-04-24,26,1,7582,2021,Oceanija
320760,Aryna,Sabalenka,Aryna Sabalenka,BLR,1998-05-05,24,2,6380,2021,Evropa
316239,Garbiñe,Muguruza,Garbiñe Muguruza,ESP,1993-10-08,28,3,5685,2021,Evropa
313974,Karolina,Pliskova,Karolina Pliskova,CZE,1992-03-21,30,4,5135,2021,Evropa
318314,Barbora,Krejcikova,Barbora Krejcikova,CZE,1995-12-18,26,5,5008,2021,Evropa
318312,Maria,Sakkari,Maria Sakkari,GRE,1995-07-25,26,6,4385,2021,Evropa
318425,Anett,Kontaveit,Anett Kontaveit,EST,1995-12-24,26,7,4351,2021,Evropa
320124,Paula,Badosa,Paula Badosa,ESP,1997-11-15,24,8,3849,2021,Evropa
326408,Iga,Swiatek,Iga Swiatek,POL,2001-05-31,21,9,3786,2021,Evropa
316847,Ons,Jabeur,Ons Jabeur,TUN,1994-08-28,27,10,3455,2021,
313796,Anastasia,Pavlyuchenkova,Anastasia Pavlyuchenkova,RUS,1991-07-03,30,11,3076,2021,Evropa
320942,Sofia,Kenin,Sofia Kenin,USA,1998-11-14,23,12,2971,2021,Severna Amerika
319998,Naomi,Osaka,Naomi Osaka,JPN,1997-10-16,24,13,2956,2021,Azija
324166,Elena,Rybakina,Elena Rybakina,KAZ,1999-06-17,23,14,2855,2021,Azija
316738,Elina,Svitolina,Elina Svitolina,UKR,1994-09-12,27,15,2726,2021,Evropa
311470,Angelique,Kerber,Angelique Kerber,GER,1988-01-18,34,16,2671,2021,Evropa
314206,Petra,Kvitova,Petra Kvitova,CZE,1990-03-08,32,17,2660,2021,Evropa
316956,Jessica,Pegula,Jessica Pegula,USA,1994-02-24,28,18,2650,2021,Severna Amerika
328366,Emma,Raducanu,Emma Raducanu,GBR,2002-11-13,19,19,2595,2021,Evropa
314320,Simona,Halep,Simona Halep,ROU,1991-09-27,30,20,2576,2021,Evropa
317964,Elise,Mertens,Elise Mertens,BEL,1995-11-17,26,21,2570,2021,Evropa
328560,Coco,Gauff,Coco Gauff,USA,2004-03-13,18,22,2550,2021,Severna Amerika
319001,Belinda,Bencic,Belinda Bencic,SUI,1997-03-10,25,23,2415,2021,Evropa
326735,Leylah,Fernandez,Leylah Fernandez,CAN,2002-09-06,19,24,2284,2021,Severna Amerika
318358,Jennifer,Brady,Jennifer Brady,USA,1995-04-12,27,25,2264,2021,Severna Amerika
322082,Daria,Kasatkina,Daria Kasatkina,AUS,1997-05-07,25,26,2180,2021,Oceanija
312001,Victoria,Azarenka,Victoria Azarenka,BLR,1989-07-31,32,27,2166,2021,Evropa
319939,Jelena,Ostapenko,Jelena Ostapenko,LAT,1997-06-08,25,28,2060,2021,Evropa
316925,Danielle,Collins,Danielle Collins,USA,1993-12-13,28,29,2036,2021,Severna Amerika
323079,Tamara,Zidansek,Tamara Zidansek,SLO,1997-12-26,24,30,1876,2021,Evropa
319526,Veronika,Kudermetova,Veronika Kudermetova,RUS,1997-04-24,25,31,1870,2021,Evropa
322191,Karolina,Muchova,Karolina Muchova,CZE,1996-08-21,25,32,1865,2021,Evropa
314610,Camila,Giorgi,Camila Giorgi,ITA,1991-12-30,30,33,1740,2021,Evropa
319007,Ekaterina,Alexandrova,Ekaterina Alexandrova,RUS,1994-11-15,27,34,1736,2021,Evropa
323027,Marketa,Vondrousova,Marketa Vondrousova,CZE,1999-06-28,23,35,1701,2021,Evropa
318872,Sara,Sorribes Tormo,Sara Sorribes Tormo,ESP,1996-10-08,25,36,1645,2021,Evropa
320926,Jil,Teichmann,Jil Teichmann,SUI,1997-07-15,24,37,1620,2021,Evropa
322222,Liudmila,Samsonova,Liudmila Samsonova,RUS,1998-11-11,23,38,1597,2021,Evropa
312469,Sorana,Cirstea,Sorana Cirstea,ROU,1990-04-07,32,39,1589,2021,Evropa
317421,Shelby,Rogers,Shelby Rogers,USA,1992-10-13,29,40,1583,2021,Severna Amerika
230234,Serena,Williams,Serena Williams,USA,1981-09-26,40,41,1526,2021,Severna Amerika
317683,Yulia,Putintseva,Yulia Putintseva,KAZ,1995-01-07,27,42,1425,2021,Azija
316296,Viktorija,Golubic,Viktorija Golubic,SUI,1992-10-16,29,43,1422,2021,Evropa
327793,Clara,Tauson,Clara Tauson,DEN,2002-12-21,19,44,1421,2021,Evropa
315232,Ajla,Tomljanovic,Ajla Tomljanovic,AUS,1993-05-07,29,45,1395,2021,Oceanija
325088,Bianca,Andreescu,Bianca Andreescu,CAN,2000-06-16,22,46,1378,2021,Severna Amerika
326096,Ann,Li,Ann Li,USA,2000-06-26,22,47,1314,2021,Severna Amerika
318060,Tereza,Martincova,Tereza Martincova,CZE,1994-10-24,27,48,1226,2021,Evropa
320301,Katerina,Siniakova,Katerina Siniakova,CZE,1996-05-10,26,49,1220,2021,Evropa
326482,Marta,Kostyuk,Marta Kostyuk,UKR,2002-06-28,20,50,1215,2021,Evropa
312850,Alison,Riske-Amritraj,Alison Riske-Amritraj,USA,1990-07-03,31,51,1191,2021,Severna Amerika
320567,Anhelina,Kalinina,Anhelina Kalinina,UKR,1997-02-07,25,52,1188,2021,Evropa
319280,Jasmine,Paolini,Jasmine Paolini,ITA,1996-01-04,26,53,1178,2021,Evropa
313711,Petra,Martic,Petra Martic,CRO,1991-01-19,31,54,1171,2021,Evropa
325898,Camila,Osorio,Camila Osorio,COL,2001-12-22,20,55,1167,2021,Južna Amerika
316959,Madison,Keys,Madison Keys,USA,1995-02-17,27,56,1149,2021,Severna Amerika
315130,Magda,Linette,Magda Linette,POL,1992-02-12,30,57,1142,2021,Evropa
317819,Alison,Van Uytvanck,Alison Van Uytvanck,BEL,1994-03-26,28,58,1125,2021,Evropa
312328,Madison,Brengle,Madison Brengle,USA,1990-04-03,32,59,1102,2021,Severna Amerika
311779,Shuai,Zhang,Shuai Zhang,CHN,1989-01-21,33,60,1096,2021,Azija
312121,Alizé,Cornet,Alizé Cornet,FRA,1990-01-22,32,61,1080,2021,Evropa
313169,Irina-Camelia,Begu,Irina-Camelia Begu,ROU,1990-08-26,31,62,1076,2021,Evropa
318711,Mayar,Sherif,Mayar Sherif,EGY,1996-05-05,26,63,1049,2021,
313349,Arantxa,Rus,Arantxa Rus,NED,1990-12-13,31,64,1031,2021,Evropa
315683,Sloane,Stephens,Sloane Stephens,USA,1993-03-20,29,65,1023,2021,Severna Amerika
314359,Nuria,Parrizas Diaz,Nuria Parrizas Diaz,ESP,1991-07-15,30,66,1008,2021,Evropa
320682,Ana,Konjuh,Ana Konjuh,CRO,1997-12-27,24,67,998,2021,Evropa
318516,Donna,Vekic,Donna Vekic,CRO,1996-06-28,26,68,995,2021,Evropa
325601,Anastasia,Potapova,Anastasia Potapova,RUS,2001-03-30,21,69,985,2021,Evropa
313987,Anastasija,Sevastova,Anastasija Sevastova,LAT,1990-04-13,32,70,956,2021,Evropa
320319,Jaqueline ,Cristian,Jaqueline  Cristian,ROU,1998-06-05,24,71,954,2021,Evropa
316981,Heather,Watson,Heather Watson,GBR,1992-05-19,30,72,949,2021,Evropa
110536,Kaia,Kanepi,Kaia Kanepi,EST,1985-06-10,37,73,948,2021,Evropa
315391,Caroline,Garcia,Caroline Garcia,FRA,1993-10-16,28,74,945,2021,Evropa
310770,Andrea,Petkovic,Andrea Petkovic,GER,1987-09-09,34,75,919,2021,Evropa
325320,Clara,Burel,Clara Burel,FRA,2001-03-24,21,76,913,2021,Evropa
325836,Varvara,Gracheva,Varvara Gracheva,FRA,2000-08-02,21,77,912,2021,Evropa
326384,Amanda,Anisimova,Amanda Anisimova,USA,2001-08-31,20,78,890,2021,Severna Amerika
316286,Saisai,Zheng,Saisai Zheng,CHN,1994-02-05,28,79,877,2021,Azija
321454,Greet,Minnen,Greet Minnen,BEL,1997-08-14,24,80,877,2021,Evropa
260142,Vera,Zvonareva,Vera Zvonareva,RUS,1984-09-07,37,81,876,2021,Evropa
317094,Maryna,Zanevska,Maryna Zanevska,BEL,1993-08-24,28,82,871,2021,Evropa
318176,Beatriz,Haddad Maia,Beatriz Haddad Maia,BRA,1996-05-30,26,83,868,2021,Južna Amerika
319112,Nadia,Podoroska,Nadia Podoroska,ARG,1997-02-10,25,84,867,2021,Južna Amerika
318203,Anna Karolina,Schmiedlova,Anna Karolina Schmiedlova,SVK,1994-09-13,27,85,867,2021,Evropa
315616,Kristina,Mladenovic,Kristina Mladenovic,FRA,1993-05-14,29,86,860,2021,Evropa
320408,Elena-Gabriela,Ruse,Elena-Gabriela Ruse,ROU,1997-11-06,24,87,859,2021,Evropa
317771,Rebecca,Peterson,Rebecca Peterson,SWE,1995-08-06,26,88,853,2021,Evropa
317414,Lauren,Davis,Lauren Davis,USA,1993-10-09,28,89,839,2021,Severna Amerika
320983,Marie,Bouzkova,Marie Bouzkova,CZE,1998-07-21,23,90,838,2021,Evropa
319436,Oceane,Dodin,Oceane Dodin,FRA,1996-10-24,25,91,823,2021,Evropa
322942,Anna,Bondar,Anna Bondar,HUN,1997-05-27,25,92,821,2021,Evropa
317708,Bernarda,Pera,Bernarda Pera,USA,1994-12-03,27,93,815,2021,Severna Amerika
323966,Claire,Liu,Claire Liu,USA,2000-05-25,22,94,815,2021,Severna Amerika
325956,Panna,Udvardy,Panna Udvardy,HUN,1998-09-28,23,95,811,2021,Evropa
317684,Danka,Kovinic,Danka Kovinic,MNE,1994-11-18,27,96,808,2021,
312673,Kristina,Kucova,Kristina Kucova,SVK,1990-05-23,32,97,807,2021,Evropa
319696,Astra,Sharma,Astra Sharma,AUS,1995-09-11,26,98,806,2021,Oceanija
324261,Dayana,Yastremska,Dayana Yastremska,UKR,2000-05-15,22,99,789,2021,Evropa
324702,Kaja,Juvan,Kaja Juvan,SLO,2000-11-25,21,100,788,2021,Evropa
326376,Xinyu,Wang,Xinyu Wang,CHN,2001-09-26,20,101,786,2021,Azija
315696,Zarina,Diyas,Zarina Diyas,KAZ,1993-10-18,28,102,783,2021,Azija
319969,Fiona,Ferro,Fiona Ferro,FRA,1997-03-12,25,103,775,2021,Evropa
314429,Qiang,Wang,Qiang Wang,CHN,1992-01-14,30,104,773,2021,Azija
314237,Misaki,Doi,Misaki Doi,JPN,1991-04-29,31,105,771,2021,Azija
320277,Magdalena,Frech,Magdalena Frech,POL,1997-12-15,24,106,769,2021,Evropa
317790,Aliaksandra,Sasnovich,Aliaksandra Sasnovich,BLR,1994-03-22,28,107,755,2021,Evropa
310053,Su-Wei,Hsieh,Su-Wei Hsieh,TPE,1986-01-04,36,108,746,2021,
110552,Svetlana,Kuznetsova,Svetlana Kuznetsova,RUS,1985-06-27,37,109,743,2021,Evropa
320016,Harmony,Tan,Harmony Tan,FRA,1997-09-11,24,110,721,2021,Evropa
323942,Anna,Kalinskaya,Anna Kalinskaya,RUS,1998-12-02,23,111,716,2021,Evropa
316266,Martina,Trevisan,Martina Trevisan,ITA,1993-11-03,28,112,713,2021,Evropa
315427,Ana,Bogdan,Ana Bogdan,ROU,1992-11-25,29,113,687,2021,Evropa
317306,Lin,Zhu,Lin Zhu,CHN,1994-01-28,28,114,683,2021,Azija
327077,Diane,Parry,Diane Parry,FRA,2002-09-01,19,115,680,2021,Evropa
319709,Nina,Stojanovic,Nina Stojanovic,SRB,1996-07-30,25,116,656,2021,Evropa
317584,Viktoriya,Tomova,Viktoriya Tomova,BUL,1995-02-25,27,117,639,2021,Evropa
315295,Lesia,Tsurenko,Lesia Tsurenko,UKR,1989-05-30,33,118,634,2021,Evropa
318839,Chloe,Paquet,Chloe Paquet,FRA,1994-07-01,27,119,628,2021,Evropa
325936,Kamilla,Rakhimova,Kamilla Rakhimova,RUS,2001-08-28,20,120,626,2021,Evropa
310761,Sara,Errani,Sara Errani,ITA,1987-04-29,35,121,621,2021,Evropa
312268,Mihaela,Buzarnescu,Mihaela Buzarnescu,ROU,1988-05-04,34,122,621,2021,Evropa
319489,Harriet,Dart,Harriet Dart,GBR,1996-07-28,25,123,616,2021,Evropa
321106,Dalma,Galfi,Dalma Galfi,HUN,1998-08-13,23,124,614,2021,Evropa
310926,Laura,Siegemund,Laura Siegemund,GER,1988-03-04,34,125,604,2021,Evropa
328120,Qinwen,Zheng,Qinwen Zheng,CHN,2002-10-08,19,126,596,2021,Azija
120420,Varvara,Lepchenko,Varvara Lepchenko,USA,1986-05-21,36,127,595,2021,Severna Amerika
316344,Aleksandra,Krunic,Aleksandra Krunic,SRB,1993-03-15,29,128,593,2021,Evropa
320238,Nao,Hibino,Nao Hibino,JPN,1994-11-28,27,129,590,2021,Azija
322333,Anastasia,Gasanova,Anastasia Gasanova,RUS,1999-05-15,23,130,587,2021,Evropa
326160,Xiyu,Wang,Xiyu Wang,CHN,2001-03-28,21,131,582,2021,Azija
317810,Storm,Hunter,Storm Hunter,AUS,1994-08-11,27,132,581,2021,Oceanija
325940,Jule,Niemeier,Jule Niemeier,GER,1999-08-12,22,133,581,2021,Evropa
313968,Polona,Hercog,Polona Hercog,SLO,1991-01-20,31,134,577,2021,Evropa
320716,Renata,Zarazua,Renata Zarazua,MEX,1997-09-30,24,135,577,2021,Severna Amerika
324934,Olga,Danilovic,Olga Danilovic,SRB,2001-01-23,21,136,576,2021,Evropa
315030,Vitalia,Diatchenko,Vitalia Diatchenko,RUS,1990-08-02,31,137,576,2021,Evropa
318352,Irina,Bara,Irina Bara,ROU,1995-03-18,27,138,573,2021,Evropa
311243,Olga,Govortsova,Olga Govortsova,BLR,1988-08-23,33,139,564,2021,Evropa
319091,Anna-Lena,Friedsam,Anna-Lena Friedsam,GER,1994-02-01,28,140,562,2021,Evropa
321179,Maddison,Inglis,Maddison Inglis,AUS,1998-01-14,24,141,549,2021,Oceanija
325725,Caty,Mcnally,Caty Mcnally,USA,2001-11-20,20,142,539,2021,Severna Amerika
314660,Ekaterine,Gorgodze,Ekaterine Gorgodze,GEO,1991-12-03,30,143,530,2021,Azija
316739,Kateryna,Baindl,Kateryna Baindl,UKR,1994-02-20,28,144,516,2021,Evropa
313485,Rebecca,Marino,Rebecca Marino,CAN,1990-12-16,31,145,504,2021,Severna Amerika
313975,Kristyna,Pliskova,Kristyna Pliskova,CZE,1992-03-21,30,146,499,2021,Evropa
312336,Stefanie,Voegele,Stefanie Voegele,SUI,1990-03-10,32,147,496,2021,Evropa
322280,Lucia,Bronzetti,Lucia Bronzetti,ITA,1998-12-10,23,148,495,2021,Evropa
319125,Katie,Boulter,Katie Boulter,GBR,1996-08-01,25,149,483,2021,Evropa
324750,Mai,Hontama,Mai Hontama,JPN,1999-08-30,22,150,483,2021,Azija
324479,Francesca,Jones,Francesca Jones,GBR,2000-09-19,21,151,480,2021,Evropa
312413,Arina,Rodionova,Arina Rodionova,AUS,1989-12-15,32,152,478,2021,Oceanija
327845,Daria,Snigur,Daria Snigur,UKR,2002-03-27,20,153,478,2021,Evropa
324267,Anna,Blinkova,Anna Blinkova,RUS,1998-09-10,23,154,470,2021,Evropa
315806,Katarzyna,Kawa,Katarzyna Kawa,POL,1992-11-17,29,155,460,2021,Evropa
327909,Elisabetta,Cocciaretto,Elisabetta Cocciaretto,ITA,2001-01-25,21,156,456,2021,Evropa
320735,Aliona,Bolsova,Aliona Bolsova,ESP,1997-11-06,24,157,452,2021,Evropa
316537,Lesley,Pattinama Kerkhove,Lesley Pattinama Kerkhove,NED,1991-11-04,30,158,450,2021,Evropa
314917,Christina,Mchale,Christina Mchale,USA,1992-05-11,30,159,448,2021,Severna Amerika
317070,Timea,Babos,Timea Babos,HUN,1993-05-10,29,160,447,2021,Evropa
321158,Cristina,Bucsa,Cristina Bucsa,ESP,1998-01-01,24,161,444,2021,Evropa
322277,Viktoria,Hruncakova,Viktoria Hruncakova,SVK,1998-05-11,24,162,441,2021,Evropa
322087,Rebeka,Masarova,Rebeka Masarova,SUI,1999-08-06,22,163,433,2021,Evropa
317938,Margarita,Gasparyan,Margarita Gasparyan,RUS,1994-09-01,27,164,427,2021,Evropa
324028,Leonie,Kung,Leonie Kung,SUI,2000-10-21,21,165,427,2021,Evropa
321397,Ylena,In-Albon,Ylena In-Albon,SUI,1999-03-06,23,166,426,2021,Evropa
315148,Amandine,Hesse,Amandine Hesse,FRA,1993-01-16,29,167,421,2021,Evropa
327101,Hailey,Baptiste,Hailey Baptiste,USA,2001-11-03,20,168,418,2021,Severna Amerika
320228,Rebecca,Sramkova,Rebecca Sramkova,SVK,1996-10-19,25,169,416,2021,Evropa
316606,Reka Luca,Jani,Reka Luca Jani,HUN,1991-07-31,30,170,414,2021,Evropa
316157,Grace,Min,Grace Min,USA,1994-05-06,28,171,412,2021,Severna Amerika
317175,Robin,Anderson,Robin Anderson,USA,1993-04-12,29,172,412,2021,Severna Amerika
320013,Lizette,Cabrera,Lizette Cabrera,AUS,1997-12-19,24,173,409,2021,Oceanija
314464,Coco,Vandeweghe,Coco Vandeweghe,USA,1991-12-06,30,174,404,2021,Severna Amerika
321032,Susan,Bandecchi,Susan Bandecchi,SUI,1998-07-01,23,175,399,2021,Evropa
320592,Mariam,Bolkvadze,Mariam Bolkvadze,GEO,1998-01-01,24,176,386,2021,Azija
323149,Lucrezia,Stefanini,Lucrezia Stefanini,ITA,1998-05-15,24,177,386,2021,Evropa
319411,Jamie,Loeb,Jamie Loeb,USA,1995-03-08,27,178,385,2021,Severna Amerika
319571,Tamara,Korpatsch,Tamara Korpatsch,GER,1995-05-12,27,179,384,2021,Evropa
327391,Katie,Volynets,Katie Volynets,USA,2001-12-31,20,180,382,2021,Severna Amerika
321195,Usue Maitane,Arconada,Usue Maitane Arconada,USA,1998-10-28,23,181,382,2021,Severna Amerika
316009,Despina,Papamichail,Despina Papamichail,GRE,1993-02-09,29,182,370,2021,Evropa
319250,Valentini,Grammatikopoulou,Valentini Grammatikopoulou,GRE,1997-02-09,25,183,368,2021,Evropa
320316,Julia,Grabher,Julia Grabher,AUT,1996-07-02,25,184,367,2021,Evropa
314344,Kurumi,Nara,Kurumi Nara,JPN,1991-12-30,30,185,366,2021,Azija
324584,Katarina,Zavatska,Katarina Zavatska,UKR,2000-02-05,22,186,364,2021,Evropa
323451,Arianne,Hartono,Arianne Hartono,NED,1996-04-21,26,187,363,2021,Evropa
310915,Giulia,Gatto-Monticone,Giulia Gatto-Monticone,ITA,1987-11-18,34,188,361,2021,Evropa
321984,Tessah,Andrianjafitrimo,Tessah Andrianjafitrimo,FRA,1998-10-11,23,189,361,2021,Evropa
324782,Yuliya,Hatouka,Yuliya Hatouka,BLR,2000-04-24,22,190,361,2021,Evropa
317155,Laura,Pigossi,Laura Pigossi,BRA,1994-08-02,27,191,359,2021,Južna Amerika
318424,Barbara,Haas,Barbara Haas,AUT,1996-03-19,26,192,356,2021,Evropa
315428,Valeria,Savinykh,Valeria Savinykh,RUS,1991-02-20,31,193,356,2021,Evropa
314793,Veronica,Cepede Royg,Veronica Cepede Royg,PAR,1992-01-21,30,194,353,2021,Južna Amerika
320832,Natalia,Vikhlyantseva,Natalia Vikhlyantseva,RUS,1997-02-16,25,195,349,2021,Evropa
319960,Ellen,Perez,Ellen Perez,AUS,1995-10-10,26,196,348,2021,Oceanija
319421,Jessika,Ponchet,Jessika Ponchet,FRA,1996-09-26,25,197,348,2021,Evropa
322052,Caroline,Dolehide,Caroline Dolehide,USA,1998-09-05,23,198,342,2021,Severna Amerika
324325,Yue,Yuan,Yue Yuan,CHN,1998-09-25,23,199,341,2021,Azija
324830,En-Shuo,Liang,En-Shuo Liang,TPE,2000-10-02,21,200,340,2021,
324188,Francesca,Di Lorenzo,Francesca Di Lorenzo,USA,1997-07-22,24,201,340,2021,Severna Amerika
317164,Ankita,Raina,Ankita Raina,IND,1993-01-11,29,202,338,2021,Azija
312582,Federica,Di Sarra,Federica Di Sarra,ITA,1990-05-16,32,203,337,2021,Evropa
315836,Daniela,Seguel,Daniela Seguel,CHI,1992-11-15,29,204,337,2021,Južna Amerika
319473,Mayo,Hibi,Mayo Hibi,JPN,1996-04-03,26,205,336,2021,Azija
316588,Isabella,Shinikova,Isabella Shinikova,BUL,1991-10-25,30,206,334,2021,Evropa
20702,Kateryna,Volodko,Kateryna Volodko,UKR,1986-08-08,35,207,333,2021,Evropa
313215,Alexandra,Cadantu-Ignatik,Alexandra Cadantu-Ignatik,ROU,1990-05-03,32,208,333,2021,Evropa
317065,Su Jeong,Jang,Su Jeong Jang,KOR,1995-03-13,27,209,333,2021,Azija
322526,Catherine,Bellis,Catherine Bellis,USA,1999-04-08,23,210,331,2021,Severna Amerika
320497,Irina,Fetecau,Irina Fetecau,ROU,1996-04-17,26,211,331,2021,Evropa
315083,Paula,Ormaechea,Paula Ormaechea,ARG,1992-09-28,29,212,330,2021,Južna Amerika
323007,Mirjam,Bjorklund,Mirjam Bjorklund,SWE,1998-07-29,23,213,329,2021,Evropa
326007,Alycia,Parks,Alycia Parks,USA,2000-12-31,21,214,327,2021,Severna Amerika
321157,Irene,Burillo,Irene Burillo,ESP,1997-07-23,24,215,326,2021,Evropa
323802,Jodie,Burrage,Jodie Burrage,GBR,1999-05-28,23,216,323,2021,Evropa
313919,Asia,Muhammad,Asia Muhammad,USA,1991-04-04,31,217,319,2021,Severna Amerika
319454,Gabriela,Lee,Gabriela Lee,ROU,1995-08-23,26,218,319,2021,Evropa
325771,Simona,Waltert,Simona Waltert,SUI,2000-12-13,21,219,319,2021,Evropa
315296,Lara,Arruabarrena,Lara Arruabarrena,ESP,1992-03-20,30,220,317,2021,Evropa
317443,Sachia,Vickery,Sachia Vickery,USA,1995-05-11,27,221,317,2021,Severna Amerika
327620,Elina,Avanesyan,Elina Avanesyan,ARM,2002-09-17,19,222,317,2021,
321495,Yuriko Lily,Miyazaki,Yuriko Lily Miyazaki,GBR,1995-11-11,26,223,317,2021,Evropa
319432,Dea,Herdzelas,Dea Herdzelas,BIH,1996-11-07,25,224,317,2021,Evropa
317171,Patricia Maria,Tig,Patricia Maria Tig,ROU,1994-07-27,27,225,316,2021,Evropa
327367,Anastasia,Zakharova,Anastasia Zakharova,RUS,2002-01-18,20,226,314,2021,Evropa
314333,Tereza,Mrdeza,Tereza Mrdeza,CRO,1990-11-14,31,227,313,2021,Evropa
320869,Katharina,Gerlach,Katharina Gerlach,GER,1998-02-19,24,228,312,2021,Evropa
329199,Oksana,Selekhmeteva,Oksana Selekhmeteva,RUS,2003-01-13,19,229,311,2021,Evropa
315265,Conny,Perrin,Conny Perrin,SUI,1990-12-25,31,230,310,2021,Evropa
313131,Urszula,Radwanska,Urszula Radwanska,POL,1990-12-07,31,231,309,2021,Evropa
315815,Georgina,Garcia Perez,Georgina Garcia Perez,ESP,1992-05-13,30,232,308,2021,Evropa
323608,Anastasia,Kulikova,Anastasia Kulikova,FIN,2000-02-15,22,233,305,2021,Evropa
318488,Jesika,Maleckova,Jesika Maleckova,CZE,1994-08-16,27,234,305,2021,Evropa
317317,Ysaline,Bonaventure,Ysaline Bonaventure,BEL,1994-08-29,27,235,304,2021,Evropa
314527,Marina,Melnikova,Marina Melnikova,RUS,1989-02-05,33,236,304,2021,Evropa
320945,Jana,Fett,Jana Fett,CRO,1996-11-02,25,237,303,2021,Evropa
326653,Olivia,Gadecki,Olivia Gadecki,AUS,2002-04-24,20,238,301,2021,Oceanija
322351,Seone,Mendez,Seone Mendez,AUS,1999-05-15,23,239,301,2021,Oceanija
324789,Emiliana,Arango,Emiliana Arango,COL,2000-11-28,21,240,299,2021,Južna Amerika
312292,Cagla,Buyukakcay,Cagla Buyukakcay,TUR,1989-09-28,32,241,297,2021,Evropa
325410,Emma,Navarro,Emma Navarro,USA,2001-05-18,21,242,297,2021,Severna Amerika
322451,Xiaodi,You,Xiaodi You,CHN,1996-05-12,26,243,296,2021,Azija
318080,Andrea,Lazaro Garcia,Andrea Lazaro Garcia,ESP,1994-11-04,27,244,296,2021,Evropa
323145,Katie,Swan,Katie Swan,GBR,1999-03-24,23,245,295,2021,Evropa
316464,Emina,Bektas,Emina Bektas,USA,1993-03-30,29,246,294,2021,Severna Amerika
317263,Richel,Hogenkamp,Richel Hogenkamp,NED,1992-04-16,30,247,292,2021,Evropa
326235,Yuki,Naito,Yuki Naito,JPN,2001-02-16,21,248,290,2021,Azija
319266,Indy,De Vroome,Indy De Vroome,NED,1996-05-21,26,249,288,2021,Evropa
319305,Carolina,Alves,Carolina Alves,BRA,1996-04-23,26,250,287,2021,Južna Amerika
326408,Iga,Swiatek,Iga Swiatek,POL,2001-05-31,22,1,11085,2022,Evropa
316847,Ons,Jabeur,Ons Jabeur,TUN,1994-08-28,28,2,5055,2022,
316956,Jessica,Pegula,Jessica Pegula,USA,1994-02-24,29,3,4691,2022,Severna Amerika
